"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000173614.14",0.738862085732013,0.0765671212338027,0.536585029179538,0.145527760755226,0.884294199138938,NA
"ENSG00000202415.1",0,NA,NA,NA,NA,NA
"ENSG00000283611.2",0,NA,NA,NA,NA,NA
"ENSG00000265521.1",0.24584436244671,-0.203984927400592,0.36546971559287,-0.514553757757042,0.606864885806426,NA
"ENSG00000241326.1",0,NA,NA,NA,NA,NA
"ENSG00000162444.12",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000130939.20",6.43770805173858,1.28107695750248,0.395211645927426,3.22050963745186,0.00127962890126991,0.0749686035606061
"ENSG00000224340.1",0,NA,NA,NA,NA,NA
"ENSG00000233623.2",0,NA,NA,NA,NA,NA
"ENSG00000201746.1",0,NA,NA,NA,NA,NA
"ENSG00000054523.19",5.70286025432745,-0.105911065248984,0.398694382840132,-0.265870278232815,0.7903391160275,0.972214793987735
"ENSG00000264881.1",0,NA,NA,NA,NA,NA
"ENSG00000199562.1",0,NA,NA,NA,NA,NA
"ENSG00000264501.2",0,NA,NA,NA,NA,NA
"ENSG00000284735.1",0.0848085519143459,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000284642.1",0,NA,NA,NA,NA,NA
"ENSG00000142657.21",7.34191040746315,-0.346649464943007,0.395618435360208,-0.89215792626528,0.372308290068108,0.829032483388881
"ENSG00000271989.1",0,NA,NA,NA,NA,NA
"ENSG00000251503.8",0,NA,NA,NA,NA,NA
"ENSG00000175279.22",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000241563.4",0,NA,NA,NA,NA,NA
"ENSG00000160049.12",2.14472852339855,0.548387471401858,0.531880713510038,1.02947025823544,0.303258748787168,NA
"ENSG00000203469.2",0,NA,NA,NA,NA,NA
"ENSG00000142655.13",0.463775604470359,-0.019931205668571,0.472391138976309,-8.55922355612234e-05,0.999931707276804,NA
"ENSG00000287727.1",0,NA,NA,NA,NA,NA
"ENSG00000243267.3",0,NA,NA,NA,NA,NA
"ENSG00000130940.15",1.09334487128904,-0.351396366041299,0.566991348241716,-0.681685743776327,0.495437683908056,NA
"ENSG00000272078.1",0,NA,NA,NA,NA,NA
"ENSG00000225158.2",0,NA,NA,NA,NA,NA
"ENSG00000175262.14",0,NA,NA,NA,NA,NA
"ENSG00000215785.2",0,NA,NA,NA,NA,NA
"ENSG00000120948.19",1.98731502732335,-0.294315896404699,0.544898744816899,-0.552347666928845,0.580710178295178,NA
"ENSG00000009724.17",0.100846347791794,-0.0116637817443612,0.365267443104788,-0.0283883347080288,0.97735242800753,NA
"ENSG00000116649.10",0.820922867235378,-0.243626967151534,0.540050445867876,-0.56978545350385,0.568823222855886,NA
"ENSG00000171824.14",1.03575261904605,0.335597136166267,0.566809742578557,0.627285943832456,0.530471815569462,NA
"ENSG00000226849.1",0,NA,NA,NA,NA,NA
"ENSG00000230337.1",0,NA,NA,NA,NA,NA
"ENSG00000198793.13",4.02085999970312,-0.194164027762086,0.451534468008189,-0.432073395466044,0.665688070156331,0.944146922251224
"ENSG00000225602.5",0,NA,NA,NA,NA,NA
"ENSG00000253086.1",0.0538384899672498,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000171819.5",0,NA,NA,NA,NA,NA
"ENSG00000207451.1",0,NA,NA,NA,NA,NA
"ENSG00000238173.1",0,NA,NA,NA,NA,NA
"ENSG00000120942.14",1.37200815557223,0.0820421035598908,0.566548901758126,0.292740102456129,0.769720814648668,NA
"ENSG00000238199.1",0,NA,NA,NA,NA,NA
"ENSG00000284646.1",0,NA,NA,NA,NA,NA
"ENSG00000224338.2",0,NA,NA,NA,NA,NA
"ENSG00000204624.8",0.138647041881596,0.0826885635324593,0.365243879481259,0.241997260870822,0.808782285671001,NA
"ENSG00000285833.1",0,NA,NA,NA,NA,NA
"ENSG00000235643.2",0,NA,NA,NA,NA,NA
"ENSG00000284708.1",0,NA,NA,NA,NA,NA
"ENSG00000116661.11",0.085482194565138,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000132879.14",0.328202082785518,-0.0548232014195374,0.414513307821489,-0.14659021022677,0.883455481310346,NA
"ENSG00000116663.11",0.236227146621071,-0.0669153175711428,0.36543766222005,-0.184010556586104,0.854005173376511,NA
"ENSG00000116670.15",1.77404375157418,0.102291459172439,0.554718247413014,0.197991953727653,0.84305135911258,NA
"ENSG00000162490.7",0,NA,NA,NA,NA,NA
"ENSG00000177674.16",0.820662457979364,0.426201074462298,0.539414931686602,0.755815367800311,0.449759901498018,NA
"ENSG00000215910.7",0,NA,NA,NA,NA,NA
"ENSG00000177553.6",0,NA,NA,NA,NA,NA
"ENSG00000177000.13",1.9702590936392,0.211914194779108,0.545673024829636,0.392760744899351,0.694496200492367,NA
"ENSG00000011021.23",0.987820378394832,-0.672261134143959,0.55705595688577,-1.12481007131668,0.260669525776845,NA
"ENSG00000276470.1",0,NA,NA,NA,NA,NA
"ENSG00000278852.1",0,NA,NA,NA,NA,NA
"ENSG00000175206.10",0,NA,NA,NA,NA,NA
"ENSG00000275915.1",0,NA,NA,NA,NA,NA
"ENSG00000120937.9",0.234252419809613,-0.203984925896653,0.365469715587342,-0.502196951643837,0.615528987026237,NA
"ENSG00000224904.1",0.185761119871037,0.0232791938566358,0.365381864342888,0.048614886622669,0.961226206183747,NA
"ENSG00000285646.2",4.80347850371672,0.357373595966807,0.446394681997607,0.812796820450747,0.416334558810299,0.8545034337828
"ENSG00000199347.1",0,NA,NA,NA,NA,NA
"ENSG00000201801.1",1.24074875766375,-0.221830401684691,0.567187657509896,-0.437372302671751,0.661841367484491,NA
"ENSG00000116685.16",1.67587659547177,0.765130175231979,0.552289657759794,1.40993101146655,0.158560054625324,NA
"ENSG00000083444.17",5.46822183654938,-0.380544033542654,0.408340506810614,-0.945212451849196,0.344550423651594,0.819204200087805
"ENSG00000287384.1",0,NA,NA,NA,NA,NA
"ENSG00000116688.18",4.23968503390532,-0.67599588650985,0.457265660000291,-1.49144423124692,0.135844902727389,0.660731039926457
"ENSG00000270914.1",0,NA,NA,NA,NA,NA
"ENSG00000116691.11",0.322676730647716,-0.0480653533682692,0.415450171057914,-0.113792812845354,0.909402036103757,NA
"ENSG00000202461.1",0,NA,NA,NA,NA,NA
"ENSG00000276869.1",0.435890501134514,0.253582112099908,0.451321445823576,0.503913356586053,0.614322264214482,NA
"ENSG00000243539.3",0,NA,NA,NA,NA,NA
"ENSG00000120949.15",0,NA,NA,NA,NA,NA
"ENSG00000201135.1",0,NA,NA,NA,NA,NA
"ENSG00000227875.2",0.0538384899672498,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000285604.1",0,NA,NA,NA,NA,NA
"ENSG00000283789.1",0,NA,NA,NA,NA,NA
"ENSG00000028137.19",0.392872172089915,-0.136513558999926,0.435767873043013,-0.23640503406924,0.813118390267811,NA
"ENSG00000263676.1",0.0951515129423435,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000225196.2",0.0538384899672498,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000252969.1",0,NA,NA,NA,NA,NA
"ENSG00000048707.15",3.73775362540136,-0.218575284900922,0.455785571215903,-0.46723769907167,0.640329824399661,0.938845723174035
"ENSG00000239149.1",0,NA,NA,NA,NA,NA
"ENSG00000229484.1",0,NA,NA,NA,NA,NA
"ENSG00000162496.9",6.83886908602086,0.702109328479465,0.378111661069866,1.83791313465069,0.0660752063404962,0.543529016798607
"ENSG00000221340.1",0,NA,NA,NA,NA,NA
"ENSG00000276830.1",3.80627743292041,0.479764659759937,0.500418371771683,1.12427032660517,0.260898362692774,0.755822996963311
"ENSG00000272482.1",0.544038801564786,-0.288136411626753,0.492957338113053,-0.533250152099646,0.593860428864175,NA
"ENSG00000204518.3",0,NA,NA,NA,NA,NA
"ENSG00000226166.2",0,NA,NA,NA,NA,NA
"ENSG00000188984.12",0,NA,NA,NA,NA,NA
"ENSG00000157330.10",0,NA,NA,NA,NA,NA
"ENSG00000116726.5",0,NA,NA,NA,NA,NA
"ENSG00000116721.9",0,NA,NA,NA,NA,NA
"ENSG00000228338.1",0,NA,NA,NA,NA,NA
"ENSG00000239810.3",0,NA,NA,NA,NA,NA
"ENSG00000231103.2",0,NA,NA,NA,NA,NA
"ENSG00000179172.10",0,NA,NA,NA,NA,NA
"ENSG00000120952.4",0,NA,NA,NA,NA,NA
"ENSG00000243073.4",0,NA,NA,NA,NA,NA
"ENSG00000187545.5",0,NA,NA,NA,NA,NA
"ENSG00000204510.5",0,NA,NA,NA,NA,NA
"ENSG00000207434.1",0,NA,NA,NA,NA,NA
"ENSG00000234064.1",0,NA,NA,NA,NA,NA
"ENSG00000232423.6",0,NA,NA,NA,NA,NA
"ENSG00000274178.2",0,NA,NA,NA,NA,NA
"ENSG00000274764.6",0,NA,NA,NA,NA,NA
"ENSG00000277058.3",0,NA,NA,NA,NA,NA
"ENSG00000229571.7",0,NA,NA,NA,NA,NA
"ENSG00000277862.1",0,NA,NA,NA,NA,NA
"ENSG00000236179.1",0,NA,NA,NA,NA,NA
"ENSG00000275774.3",0,NA,NA,NA,NA,NA
"ENSG00000229978.1",0,NA,NA,NA,NA,NA
"ENSG00000233336.1",0,NA,NA,NA,NA,NA
"ENSG00000280267.4",0,NA,NA,NA,NA,NA
"ENSG00000179412.11",0,NA,NA,NA,NA,NA
"ENSG00000204505.5",0,NA,NA,NA,NA,NA
"ENSG00000279169.3",0,NA,NA,NA,NA,NA
"ENSG00000279804.2",0,NA,NA,NA,NA,NA
"ENSG00000250894.1",0,NA,NA,NA,NA,NA
"ENSG00000270601.4",0,NA,NA,NA,NA,NA
"ENSG00000231219.1",0,NA,NA,NA,NA,NA
"ENSG00000207511.1",0,NA,NA,NA,NA,NA
"ENSG00000182330.10",0,NA,NA,NA,NA,NA
"ENSG00000237700.2",0,NA,NA,NA,NA,NA
"ENSG00000204501.7",0.0776578794322654,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000228229.2",0,NA,NA,NA,NA,NA
"ENSG00000204481.8",0,NA,NA,NA,NA,NA
"ENSG00000204480.8",0,NA,NA,NA,NA,NA
"ENSG00000204479.4",0,NA,NA,NA,NA,NA
"ENSG00000204478.10",0,NA,NA,NA,NA,NA
"ENSG00000162494.6",0,NA,NA,NA,NA,NA
"ENSG00000259961.1",0,NA,NA,NA,NA,NA
"ENSG00000215909.3",0,NA,NA,NA,NA,NA
"ENSG00000162493.17",0.0776578794322654,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000222952.1",0,NA,NA,NA,NA,NA
"ENSG00000237445.2",0,NA,NA,NA,NA,NA
"ENSG00000253085.1",0,NA,NA,NA,NA,NA
"ENSG00000116731.22",2.89447426968012,-0.528235346791819,0.498590795785737,-1.05789114162063,0.290105074215188,NA
"ENSG00000189337.17",0.414269050709418,-0.0796653959788544,0.478861478352098,-0.169586740066956,0.865335151384678,NA
"ENSG00000252151.1",0,NA,NA,NA,NA,NA
"ENSG00000231606.2",0,NA,NA,NA,NA,NA
"ENSG00000234593.3",0,NA,NA,NA,NA,NA
"ENSG00000235829.1",0.274503678089612,-0.0903507045123512,0.365426595426989,-0.232890575800331,0.815846376678242,NA
"ENSG00000287756.1",0,NA,NA,NA,NA,NA
"ENSG00000175147.13",0.575786687096786,0.469105950036809,0.501663653142134,0.987565886640621,0.323365300143348,NA
"ENSG00000171729.14",2.46729672425026,-0.55193824625486,0.51949034222349,-1.04977352744362,0.293822249124162,NA
"ENSG00000204464.7",0,NA,NA,NA,NA,NA
"ENSG00000215720.4",0,NA,NA,NA,NA,NA
"ENSG00000278480.1",0,NA,NA,NA,NA,NA
"ENSG00000142621.20",0.725059124549374,-0.0528076467543396,0.52713287358436,-0.102349451186538,0.918479304991804,NA
"ENSG00000233485.1",0,NA,NA,NA,NA,NA
"ENSG00000236045.1",0,NA,NA,NA,NA,NA
"ENSG00000228140.2",0,NA,NA,NA,NA,NA
"ENSG00000142634.13",1.14585793327548,-0.54592342060568,0.567096311820303,-0.961729169363935,0.336185665923198,NA
"ENSG00000162438.12",0,NA,NA,NA,NA,NA
"ENSG00000142615.8",0,NA,NA,NA,NA,NA
"ENSG00000215704.10",0,NA,NA,NA,NA,NA
"ENSG00000132906.18",1.83172549990749,0.0589303156464079,0.542302801245764,0.095978032562003,0.923538019480872,NA
"ENSG00000116138.13",1.35624121074502,0.411122999503703,0.566435612044705,0.784796341818425,0.432572985298511,NA
"ENSG00000251866.1",0,NA,NA,NA,NA,NA
"ENSG00000272510.1",0,NA,NA,NA,NA,NA
"ENSG00000116771.6",0.456653166091664,-0.315434610037017,0.418900554024938,-0.738556825852432,0.460176148928344,NA
"ENSG00000237301.1",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000235084.3",0,NA,NA,NA,NA,NA
"ENSG00000252417.1",0,NA,NA,NA,NA,NA
"ENSG00000236500.1",0,NA,NA,NA,NA,NA
"ENSG00000197312.12",2.5032612387307,-0.0338109048529433,0.498273563934537,-0.0636879559900241,0.949218695005039,NA
"ENSG00000215695.1",0,NA,NA,NA,NA,NA
"ENSG00000271742.1",0,NA,NA,NA,NA,NA
"ENSG00000116786.13",1.76425295540522,0.474497673532645,0.55660093339414,0.918864429699572,0.358166487115473,NA
"ENSG00000237938.5",0.0848085519143459,0.029817332983404,0.365076108682288,0.0728839583212187,0.941898459395009,NA
"ENSG00000162461.8",0,NA,NA,NA,NA,NA
"ENSG00000224459.1",0,NA,NA,NA,NA,NA
"ENSG00000162460.7",0,NA,NA,NA,NA,NA
"ENSG00000162458.13",0.428054747587145,0.233470720168041,0.446911252034282,0.527862081339584,0.597595064549504,NA
"ENSG00000224321.1",0,NA,NA,NA,NA,NA
"ENSG00000233954.6",0.872060579681732,0.541548884954361,0.555454455735473,0.907911842461985,0.363924800295959,NA
"ENSG00000178715.8",0.343666026210096,-0.208228358494818,0.3656196345825,-0.554217783332733,0.579429809271313,NA
"ENSG00000179743.4",0.854229700321414,0.427167894211042,0.555832919023859,0.799045199945652,0.424264203433393,NA
"ENSG00000065526.12",9.39952678207583,-0.219489542105409,0.372910064415158,-0.581290985106842,0.561044355321779,0.907138022599738
"ENSG00000270620.1",0,NA,NA,NA,NA,NA
"ENSG00000116809.12",0.508099959975355,0.0252519197760536,0.501445878825576,0.0262412264792007,0.979064933217979,NA
"ENSG00000234607.2",0,NA,NA,NA,NA,NA
"ENSG00000231353.1",0,NA,NA,NA,NA,NA
"ENSG00000275503.1",0,NA,NA,NA,NA,NA
"ENSG00000224966.4",0,NA,NA,NA,NA,NA
"ENSG00000183888.4",0,NA,NA,NA,NA,NA
"ENSG00000233078.1",0,NA,NA,NA,NA,NA
"ENSG00000173641.18",0.141075633678728,-0.123882759017045,0.365310394922599,-0.3415825387046,0.732665079726621,NA
"ENSG00000186510.12",0,NA,NA,NA,NA,NA
"ENSG00000232456.1",0,NA,NA,NA,NA,NA
"ENSG00000184908.19",0,NA,NA,NA,NA,NA
"ENSG00000185519.9",0,NA,NA,NA,NA,NA
"ENSG00000142627.13",4.8299464534266,-0.656745546463043,0.420658974327165,-1.5507562024811,0.120960120142317,0.650459935739733
"ENSG00000227959.1",0.957594909929201,0.0236902130230573,0.371358987012396,-0.0448376833276001,0.964236688332052,NA
"ENSG00000224621.1",0,NA,NA,NA,NA,NA
"ENSG00000234166.1",0,NA,NA,NA,NA,NA
"ENSG00000142632.17",0.388522453899177,0.126460943743122,0.456179287919388,0.154349051329847,0.877334523301947,NA
"ENSG00000237276.8",0,NA,NA,NA,NA,NA
"ENSG00000288398.1",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000132881.12",0,NA,NA,NA,NA,NA
"ENSG00000233929.1",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000037637.11",0.611523868667987,-0.268085430794859,0.496735967438997,-0.51130320762914,0.609138759297239,NA
"ENSG00000055070.17",1.5681318282284,0.0501140380215917,0.557694291320946,0.10088607228559,0.919640899400739,NA
"ENSG00000226457.1",0,NA,NA,NA,NA,NA
"ENSG00000187144.11",0.316772570100961,0.217424087551044,0.388787332573005,0.541681499712593,0.588037936551971,NA
"ENSG00000157191.20",2.29781207759752,0.0938604402739893,0.539777809441244,0.239669847497864,0.810586211930846,NA
"ENSG00000226029.1",0,NA,NA,NA,NA,NA
"ENSG00000080947.15",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000206652.1",0,NA,NA,NA,NA,NA
"ENSG00000261135.1",0,NA,NA,NA,NA,NA
"ENSG00000285853.1",0,NA,NA,NA,NA,NA
"ENSG00000224174.2",0,NA,NA,NA,NA,NA
"ENSG00000233421.5",0,NA,NA,NA,NA,NA
"ENSG00000277344.1",0,NA,NA,NA,NA,NA
"ENSG00000225710.1",0,NA,NA,NA,NA,NA
"ENSG00000219481.10",0.362557156134094,0.0775374187389622,0.446285621416375,0.141682229626277,0.887331012031763,NA
"ENSG00000271732.1",0,NA,NA,NA,NA,NA
"ENSG00000215908.10",0.0538384899672498,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000283773.1",0,NA,NA,NA,NA,NA
"ENSG00000186301.8",0,NA,NA,NA,NA,NA
"ENSG00000282143.1",0,NA,NA,NA,NA,NA
"ENSG00000207513.1",0,NA,NA,NA,NA,NA
"ENSG00000280114.1",0,NA,NA,NA,NA,NA
"ENSG00000236698.1",0.385585523115112,-0.204512532894066,0.435422494044006,-0.453027672846532,0.650528815039054,NA
"ENSG00000268869.6",0.0951515129423435,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000279151.1",0,NA,NA,NA,NA,NA
"ENSG00000282740.1",0,NA,NA,NA,NA,NA
"ENSG00000058453.17",0.557170255182354,0.387301415812092,0.501351478639568,0.651739293867044,0.514569369324108,NA
"ENSG00000227684.2",0,NA,NA,NA,NA,NA
"ENSG00000207389.1",0,NA,NA,NA,NA,NA
"ENSG00000186715.11",0,NA,NA,NA,NA,NA
"ENSG00000223643.6",0,NA,NA,NA,NA,NA
"ENSG00000230239.1",0.085482194565138,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000263811.1",0,NA,NA,NA,NA,NA
"ENSG00000228549.5",156.472125876866,-0.418224280995358,0.422733062354971,-1.04949798013805,0.293948984386437,0.78095281387421
"ENSG00000277234.1",0,NA,NA,NA,NA,NA
"ENSG00000238142.2",0.337536148542382,0.027709931265064,0.398412495904058,0.0770110369586462,0.938614764821309,NA
"ENSG00000235241.1",0,NA,NA,NA,NA,NA
"ENSG00000207005.1",0.170964389130276,-0.143164610462182,0.365280476736543,-0.411026479016306,0.681053118744268,NA
"ENSG00000272426.1",0.0265202916086958,-0.0697790832525442,0.365063658795212,-0.184250255011182,0.853817136477877,NA
"ENSG00000117122.14",0.34125513560976,-0.156783030410516,0.372794862294553,-0.408620288121684,0.68281833957523,NA
"ENSG00000286898.1",0,NA,NA,NA,NA,NA
"ENSG00000226526.1",0,NA,NA,NA,NA,NA
"ENSG00000159363.19",0.848074204572345,0.39175629726565,0.548505713603647,0.584413215310596,0.55894233771386,NA
"ENSG00000288636.1",0,NA,NA,NA,NA,NA
"ENSG00000117118.10",0.618798832259853,-0.270033357420387,0.519596132823804,-0.559141399150808,0.576065222849843,NA
"ENSG00000117115.13",0.366341795365934,0.196401916338973,0.428258056265111,0.448724617246147,0.653630324012471,NA
"ENSG00000204362.6",0,NA,NA,NA,NA,NA
"ENSG00000282843.1",0.0896760825736345,-0.0824243470944037,0.365061034087844,-0.236397224459135,0.813124449729345,NA
"ENSG00000142623.11",0,NA,NA,NA,NA,NA
"ENSG00000142619.4",0,NA,NA,NA,NA,NA
"ENSG00000266634.1",0,NA,NA,NA,NA,NA
"ENSG00000159339.13",0,NA,NA,NA,NA,NA
"ENSG00000276747.1",0,NA,NA,NA,NA,NA
"ENSG00000227751.1",0,NA,NA,NA,NA,NA
"ENSG00000179051.14",5.28674015281725,0.377586589491995,0.443469048931161,0.937107085274184,0.348703477215199,0.821907892561743
"ENSG00000074964.17",2.17690644878231,-0.206066681765128,0.522776666953819,-0.391931476127031,0.695108845219177,NA
"ENSG00000236648.2",0,NA,NA,NA,NA,NA
"ENSG00000117148.8",0,NA,NA,NA,NA,NA
"ENSG00000284653.1",0,NA,NA,NA,NA,NA
"ENSG00000261781.1",0,NA,NA,NA,NA,NA
"ENSG00000117154.12",0,NA,NA,NA,NA,NA
"ENSG00000280222.1",0,NA,NA,NA,NA,NA
"ENSG00000230035.2",0,NA,NA,NA,NA,NA
"ENSG00000225387.1",0,NA,NA,NA,NA,NA
"ENSG00000179023.9",0.483676354504539,0.399635396146498,0.483926779420182,0.750723984073601,0.452818785742251,NA
"ENSG00000235282.3",0,NA,NA,NA,NA,NA
"ENSG00000225478.2",0,NA,NA,NA,NA,NA
"ENSG00000009709.12",0,NA,NA,NA,NA,NA
"ENSG00000179002.5",0,NA,NA,NA,NA,NA
"ENSG00000159423.17",0.789552861329017,0.471112646998262,0.55123202059062,0.895020384078586,0.370776191481983,NA
"ENSG00000265606.1",2.09348128296039,1.32612271226936,0.556239519400725,2.38395885878691,0.01712751703054,NA
"ENSG00000221662.1",0,NA,NA,NA,NA,NA
"ENSG00000169991.11",2.66783016620663,0.638428400487293,0.522732864292577,1.21692018817814,0.223634583704829,NA
"ENSG00000272084.1",0.123336076807253,0.0840618578623551,0.365178464225801,0.242637680675539,0.808286088356489,NA
"ENSG00000127481.15",18.5403653780661,-0.370473301622338,0.295605696564747,-1.25412531943767,0.209796458739167,0.737087257389309
"ENSG00000230424.1",0,NA,NA,NA,NA,NA
"ENSG00000127463.15",3.53865456619107,-0.56457523952577,0.476436220399684,-1.17452198033286,0.240186013111965,0.752423304733387
"ENSG00000053372.5",0.743897946615393,0.146921352598591,0.547561040185651,0.294146811630561,0.768645721724988,NA
"ENSG00000286064.1",0,NA,NA,NA,NA,NA
"ENSG00000211454.15",0.0694975868400034,0.0311707364154572,0.365003123313856,0.101668322134194,0.919019947095521,NA
"ENSG00000162482.5",0,NA,NA,NA,NA,NA
"ENSG00000270728.1",0,NA,NA,NA,NA,NA
"ENSG00000053371.13",0.833820178314564,0.492242128595407,0.548276190353817,0.959049523236753,0.337533797369173,NA
"ENSG00000200403.1",0.0694975868400034,0.0311707364154572,0.365003123313856,0.101668322134194,0.919019947095521,NA
"ENSG00000040487.13",0.664139157112993,0.558017643019367,0.529767765711119,1.03146568023303,0.302322494256131,NA
"ENSG00000077549.19",9.17112756506883,-0.241070837349122,0.383031942726058,-0.631059505774031,0.528001617104546,0.899774069669632
"ENSG00000240490.3",0.0538384899672498,0.0311707364154572,0.365003123313856,0.101668322134193,0.919019947095521,NA
"ENSG00000173436.15",0.354645442847836,0.203624706128066,0.401977973274475,0.428803903592752,0.668065937831708,NA
"ENSG00000201609.1",0,NA,NA,NA,NA,NA
"ENSG00000235185.1",0,NA,NA,NA,NA,NA
"ENSG00000158747.15",3.88407484615525,-0.462569432727259,0.452367063368366,-1.01959076230355,0.307922587921351,0.79624387100245
"ENSG00000270136.6",0,NA,NA,NA,NA,NA
"ENSG00000226396.1",0.472939927117812,0.117349380958239,0.475108284309761,0.243629229644646,0.807517988300456,NA
"ENSG00000158748.4",0,NA,NA,NA,NA,NA
"ENSG00000162542.14",0.297710574032286,0.062650538408773,0.383339888987516,0.151828686182304,0.87932205611845,NA
"ENSG00000178828.7",0,NA,NA,NA,NA,NA
"ENSG00000235434.1",0,NA,NA,NA,NA,NA
"ENSG00000169914.6",8.96288775561891,0.0299212420295868,0.396979555870541,0.100645921402145,0.919831541750573,0.988669409611661
